60676,树结构,79.45,79.0,55.25,76.26,75.8,75.8,75.8,76.71,76.26,76.71,75.8,76.26,75.34,75.8,75.8,75.8,75.8,75.8,75.8
60676,数字操作,11.43,11.43,12.65,11.84,11.43,11.43,11.84,12.24,12.24,11.43,12.24,12.24,12.24,12.24,12.24,12.24,12.24,12.24,11.84
60676,字符串,53.44,57.09,61.94,59.92,55.47,53.44,55.47,55.47,55.47,55.47,55.47,55.47,57.49,55.47,55.47,55.47,55.47,55.47,55.47
60676,线性表,74.57,71.12,59.91,80.17,73.28,72.41,74.57,74.57,74.14,72.41,75.0,75.0,72.41,75.0,75.0,75.0,75.0,75.0,75.0
60676,数组,96.92,91.15,100.0,100.0,98.46,98.08,98.46,98.46,98.46,98.46,98.46,98.46,98.46,98.46,98.46,98.46,98.46,98.46,98.46
60686,all,94.83,94.1,94.1,94.83,94.83,94.1,94.83,94.83,94.83,94.83,94.83,94.83,94.83,94.83,94.83,94.83,94.83,94.83,94.83
60686,average,92.62,91.51,91.51,92.62,92.62,91.88,92.62,92.62,92.62,92.62,92.62,92.62,92.62,92.62,92.62,92.62,92.62,92.62,92.62
60686,排序算法,47.74,47.33,47.33,47.33,44.44,44.44,44.44,47.33,47.33,47.33,44.44,47.33,48.15,44.44,47.33,47.33,44.44,45.68,44.44
60686,查找算法,78.14,74.49,75.71,75.3,75.3,75.3,75.3,75.3,72.06,75.3,75.3,77.33,75.3,75.3,76.11,76.11,75.3,75.3,75.3
60686,图结构,97.29,97.29,96.38,96.83,96.83,96.83,96.83,96.83,97.29,96.83,96.83,96.83,96.83,96.83,96.83,97.29,96.83,96.83,96.83
